P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
Medicago_truncatula	Arachis_hypogaea	Arachis_duranensis	-99999.9	1.0	-0.3076923076923077	523.0	36.0	27.0	53.0	12.0	61.0	19.0	6.0	11.0	107.0	11.0	9.0	11.0	40.0	4.0
Medicago_truncatula	Arachis_duranensis	Arachis_hypogaea	1.506057301095551	0.06602626024407177	0.16	523.0	27.0	36.0	53.0	12.0	61.0	11.0	9.0	19.0	107.0	11.0	6.0	11.0	40.0	4.0
Arachis_hypogaea	Medicago_truncatula	Arachis_duranensis	-6.400743529656089	0.99999999992233	0.5526315789473685	523.0	36.0	61.0	19.0	6.0	27.0	53.0	12.0	11.0	107.0	11.0	9.0	40.0	11.0	4.0
Trifolium_pratense	Glycine_max	Arachis_ipaensis	-0.5245729337767407	0.7000599612261172	1.5	505.0	53.0	49.0	17.0	13.0	43.0	21.0	18.0	33.0	92.0	26.0	14.0	20.0	14.0	9.0
Trifolium_pratense	Arachis_ipaensis	Glycine_max	-2.098291735106963	0.9820603715586419	0.42857142857142855	505.0	49.0	53.0	17.0	13.0	43.0	33.0	14.0	21.0	92.0	20.0	18.0	26.0	14.0	9.0
Glycine_max	Trifolium_pratense	Arachis_ipaensis	0.6994305783689878	0.24214142289383223	0.8	505.0	53.0	43.0	21.0	18.0	49.0	17.0	13.0	33.0	92.0	26.0	14.0	14.0	20.0	9.0
Trifolium_pratense	Glycine_max	Arachis_hypogaea	-0.5245729337767407	0.7000599612261172	1.5	504.0	54.0	49.0	17.0	13.0	43.0	21.0	18.0	33.0	92.0	26.0	14.0	20.0	14.0	9.0
Trifolium_pratense	Arachis_hypogaea	Glycine_max	-2.098291735106963	0.9820603715586419	0.42857142857142855	504.0	49.0	54.0	17.0	13.0	43.0	33.0	14.0	21.0	92.0	20.0	18.0	26.0	14.0	9.0
Glycine_max	Trifolium_pratense	Arachis_hypogaea	0.6994305783689878	0.24214142289383223	0.8	504.0	54.0	43.0	21.0	18.0	49.0	17.0	13.0	33.0	92.0	26.0	14.0	14.0	20.0	9.0
Trifolium_pratense	Glycine_max	Arachis_duranensis	-0.5464651105342041	0.7076268932378489	2.25	497.0	61.0	46.0	18.0	15.0	44.0	23.0	15.0	32.0	93.0	26.0	11.0	21.0	17.0	8.0
Trifolium_pratense	Arachis_duranensis	Glycine_max	-1.5301023094957709	0.9370042757575824	0.391304347826087	497.0	46.0	61.0	18.0	15.0	44.0	32.0	11.0	23.0	93.0	21.0	15.0	26.0	17.0	8.0
Glycine_max	Trifolium_pratense	Arachis_duranensis	0.8500568386087622	0.19764669670725077	0.7368421052631579	497.0	61.0	44.0	23.0	15.0	46.0	18.0	15.0	32.0	93.0	26.0	11.0	17.0	21.0	8.0
Trifolium_pratense	Arachis_ipaensis	Arachis_hypogaea	3.0214801616150795	0.001257779879251797	0.0	554.0	1.0	0.0	83.0	0.0	91.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	68.0	0.0
Trifolium_pratense	Arachis_hypogaea	Arachis_ipaensis	3.0214801616150795	0.001257779879251797	0.0	554.0	0.0	1.0	83.0	0.0	91.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	68.0	0.0
Arachis_ipaensis	Trifolium_pratense	Arachis_hypogaea	-262.4690457939829	1.0	0.5	554.0	1.0	91.0	0.0	0.0	0.0	83.0	0.0	0.0	133.0	0.0	0.0	68.0	0.0	0.0
Trifolium_pratense	Arachis_ipaensis	Arachis_duranensis	-99999.9	1.0	-0.13793103448275862	520.0	35.0	24.0	51.0	8.0	65.0	18.0	8.0	14.0	106.0	13.0	8.0	14.0	43.0	3.0
Trifolium_pratense	Arachis_duranensis	Arachis_ipaensis	0.7324605823467005	0.23194367754032952	0.0975609756097561	520.0	24.0	35.0	51.0	8.0	65.0	14.0	8.0	18.0	106.0	14.0	8.0	13.0	43.0	3.0
Arachis_ipaensis	Trifolium_pratense	Arachis_duranensis	-6.042799804360278	0.9999999992398938	0.5285714285714286	520.0	35.0	65.0	18.0	8.0	24.0	51.0	8.0	14.0	106.0	13.0	8.0	43.0	14.0	3.0
Trifolium_pratense	Arachis_hypogaea	Arachis_duranensis	-99999.9	1.0	-0.13793103448275862	519.0	35.0	25.0	51.0	8.0	65.0	18.0	8.0	14.0	106.0	13.0	8.0	14.0	43.0	3.0
Trifolium_pratense	Arachis_duranensis	Arachis_hypogaea	0.7324605823467005	0.23194367754032952	0.0975609756097561	519.0	25.0	35.0	51.0	8.0	65.0	14.0	8.0	18.0	106.0	14.0	8.0	13.0	43.0	3.0
Arachis_hypogaea	Trifolium_pratense	Arachis_duranensis	-6.042799804360278	0.9999999992398938	0.5285714285714286	519.0	35.0	65.0	18.0	8.0	25.0	51.0	8.0	14.0	106.0	13.0	8.0	43.0	14.0	3.0
Glycine_max	Arachis_ipaensis	Arachis_hypogaea	-99999.9	1.0	-0.024193548387096774	1065.0	27.0	39.0	145.0	11.0	158.0	18.0	3.0	15.0	243.0	14.0	11.0	15.0	96.0	3.0
Glycine_max	Arachis_hypogaea	Arachis_ipaensis	0.5263105655115606	0.2993362063411831	0.02255639097744361	1065.0	39.0	27.0	145.0	11.0	158.0	15.0	11.0	18.0	243.0	15.0	3.0	14.0	96.0	3.0
Arachis_ipaensis	Glycine_max	Arachis_hypogaea	-22.280480606656074	1.0	0.5058365758754864	1065.0	27.0	158.0	18.0	3.0	39.0	145.0	11.0	15.0	243.0	14.0	11.0	96.0	15.0	3.0
Glycine_max	Arachis_ipaensis	Arachis_duranensis	-99999.9	1.0	-0.03669724770642202	948.0	37.0	31.0	129.0	18.0	138.0	16.0	10.0	12.0	221.0	12.0	11.0	11.0	91.0	1.0
Glycine_max	Arachis_duranensis	Arachis_ipaensis	0.7635897860841337	0.2225558025631198	0.03305785123966942	948.0	31.0	37.0	129.0	18.0	138.0	12.0	11.0	16.0	221.0	11.0	10.0	12.0	91.0	1.0
Arachis_ipaensis	Glycine_max	Arachis_duranensis	-21.571411456876767	1.0	0.5086956521739131	948.0	37.0	138.0	16.0	10.0	31.0	129.0	18.0	12.0	221.0	12.0	11.0	91.0	11.0	1.0
Glycine_max	Arachis_hypogaea	Arachis_duranensis	-99999.9	1.0	-0.03333333333333333	928.0	68.0	51.0	90.0	26.0	122.0	28.0	19.0	26.0	196.0	24.0	13.0	24.0	67.0	4.0
Glycine_max	Arachis_duranensis	Arachis_hypogaea	0.27580237904912663	0.39134999219622957	0.030303030303030304	928.0	51.0	68.0	90.0	26.0	122.0	26.0	13.0	28.0	196.0	24.0	19.0	24.0	67.0	4.0
Arachis_hypogaea	Glycine_max	Arachis_duranensis	-8.54987375052294	1.0	0.5079365079365079	928.0	68.0	122.0	28.0	19.0	51.0	90.0	26.0	26.0	196.0	24.0	13.0	67.0	24.0	4.0
Arachis_ipaensis	Arachis_hypogaea	Arachis_duranensis	-0.40770640577220285	0.6582553370178117	0.07017543859649122	1047.0	64.0	40.0	1.0	1.0	4.0	54.0	0.0	50.0	353.0	41.0	1.0	37.0	2.0	0.0
Arachis_ipaensis	Arachis_duranensis	Arachis_hypogaea	-0.3769361109969422	0.6468893997712432	-0.08888888888888888	1047.0	40.0	64.0	1.0	1.0	4.0	50.0	1.0	54.0	353.0	37.0	0.0	41.0	2.0	0.0
Arachis_hypogaea	Arachis_ipaensis	Arachis_duranensis	4.994403470709484	2.9555375258283334e-07	0.4803921568627451	1047.0	64.0	4.0	54.0	0.0	40.0	1.0	1.0	50.0	353.0	41.0	1.0	2.0	37.0	0.0
Glycine_max	Medicago_truncatula	Trifolium_pratense	-99999.9	1.0	-2.304347826086956	5164.0	239.0	370.0	179.0	57.0	245.0	103.0	33.0	50.0	418.0	32.0	34.0	44.0	45.0	13.0
Glycine_max	Trifolium_pratense	Medicago_truncatula	4.318147588388668	7.872980591905332e-06	0.29120879120879123	5164.0	370.0	239.0	179.0	57.0	245.0	50.0	34.0	103.0	418.0	44.0	33.0	32.0	45.0	13.0
Medicago_truncatula	Glycine_max	Trifolium_pratense	-6.192060692783752	0.9999999997018775	0.6292682926829268	5164.0	239.0	245.0	103.0	33.0	370.0	179.0	57.0	50.0	418.0	32.0	34.0	45.0	44.0	13.0
Glycine_max	Medicago_truncatula	Arachis_hypogaea	-1.4289674269125345	0.9234931538079889	0.5121951219512195	4952.0	453.0	412.0	103.0	93.0	210.0	123.0	49.0	102.0	344.0	55.0	46.0	47.0	35.0	8.0
Glycine_max	Arachis_hypogaea	Medicago_truncatula	0.07144837134562664	0.4715203875608107	0.9545454545454546	4952.0	412.0	453.0	103.0	93.0	210.0	102.0	46.0	123.0	344.0	47.0	49.0	55.0	35.0	8.0
Medicago_truncatula	Glycine_max	Arachis_hypogaea	-99999.9	1.0	-0.052631578947368425	4952.0	453.0	210.0	123.0	49.0	412.0	103.0	93.0	102.0	344.0	55.0	46.0	35.0	47.0	8.0
Glycine_max	Medicago_truncatula	Arachis_ipaensis	1.0023353483397635	0.15809083863986406	0.19402985074626866	4907.0	495.0	365.0	147.0	93.0	241.0	93.0	46.0	106.0	330.0	62.0	47.0	36.0	40.0	12.0
Glycine_max	Arachis_ipaensis	Medicago_truncatula	-99999.9	1.0	-0.46428571428571436	4907.0	365.0	495.0	147.0	93.0	241.0	106.0	47.0	93.0	330.0	36.0	46.0	62.0	40.0	12.0
Medicago_truncatula	Glycine_max	Arachis_ipaensis	-3.1612114832254092	0.9992143621462768	0.43157894736842106	4907.0	495.0	241.0	93.0	46.0	365.0	147.0	93.0	106.0	330.0	62.0	47.0	40.0	36.0	12.0
Glycine_max	Medicago_truncatula	Arachis_duranensis	0.6849282539758305	0.2466945301842427	0.15254237288135594	4910.0	492.0	369.0	145.0	91.0	242.0	95.0	43.0	104.0	331.0	63.0	48.0	35.0	38.0	14.0
Glycine_max	Arachis_duranensis	Medicago_truncatula	-99999.9	1.0	-0.28125	4910.0	369.0	492.0	145.0	91.0	242.0	104.0	48.0	95.0	331.0	35.0	43.0	63.0	38.0	14.0
Medicago_truncatula	Glycine_max	Arachis_duranensis	-3.1202287125565644	0.9990963791864467	0.45054945054945056	4910.0	492.0	242.0	95.0	43.0	369.0	145.0	91.0	104.0	331.0	63.0	48.0	38.0	35.0	14.0
Glycine_max	Trifolium_pratense	Arachis_hypogaea	1.5572672291675336	0.059703538942297074	0.6607142857142857	5066.0	480.0	307.0	99.0	73.0	212.0	80.0	38.0	117.0	403.0	57.0	30.0	40.0	42.0	12.0
Glycine_max	Arachis_hypogaea	Trifolium_pratense	-1.4753057960534515	0.9299347889740068	0.6727272727272727	5066.0	307.0	480.0	99.0	73.0	212.0	117.0	30.0	80.0	403.0	40.0	38.0	57.0	42.0	12.0
Trifolium_pratense	Glycine_max	Arachis_hypogaea	-0.7575894628382591	0.7756516720073714	-17.999999999999982	5066.0	480.0	212.0	80.0	38.0	307.0	99.0	73.0	117.0	403.0	57.0	30.0	42.0	40.0	12.0
Glycine_max	Trifolium_pratense	Arachis_ipaensis	1.7717842175160177	0.03821514499727163	0.7555555555555555	4979.0	558.0	298.0	102.0	76.0	207.0	80.0	42.0	148.0	344.0	73.0	41.0	36.0	33.0	12.0
Glycine_max	Arachis_ipaensis	Trifolium_pratense	-3.704639727533493	0.9998941241829604	0.5964912280701754	4979.0	298.0	558.0	102.0	76.0	207.0	148.0	41.0	80.0	344.0	36.0	42.0	73.0	33.0	12.0
Trifolium_pratense	Glycine_max	Arachis_ipaensis	-1.1985599118490713	0.8846503784325951	1.9166666666666667	4979.0	558.0	207.0	80.0	42.0	298.0	102.0	76.0	148.0	344.0	73.0	41.0	33.0	36.0	12.0
Glycine_max	Trifolium_pratense	Arachis_duranensis	2.0056716380152335	0.02244557762864363	0.7252747252747253	4985.0	552.0	299.0	104.0	73.0	210.0	79.0	40.0	145.0	346.0	74.0	41.0	37.0	32.0	12.0
Glycine_max	Arachis_duranensis	Trifolium_pratense	-3.2893014863449856	0.9994977590149701	0.6168224299065421	4985.0	299.0	552.0	104.0	73.0	210.0	145.0	41.0	79.0	346.0	37.0	40.0	74.0	32.0	12.0
Trifolium_pratense	Glycine_max	Arachis_duranensis	-1.2459475327064333	0.8936081026281073	2.5625000000000004	4985.0	552.0	210.0	79.0	40.0	299.0	104.0	73.0	145.0	346.0	74.0	41.0	32.0	37.0	12.0
Glycine_max	Arachis_hypogaea	Arachis_ipaensis	3.15779340499863	0.000794906960405295	0.08673469387755102	5074.0	293.0	207.0	401.0	43.0	294.0	43.0	20.0	77.0	395.0	43.0	25.0	23.0	93.0	7.0
Glycine_max	Arachis_ipaensis	Arachis_hypogaea	-99999.9	1.0	-0.11724137931034483	5074.0	207.0	293.0	401.0	43.0	294.0	77.0	25.0	43.0	395.0	23.0	20.0	43.0	93.0	7.0
Arachis_hypogaea	Glycine_max	Arachis_ipaensis	-30.091913624104578	1.0	0.4750733137829912	5074.0	293.0	294.0	43.0	20.0	207.0	401.0	43.0	77.0	395.0	43.0	25.0	93.0	23.0	7.0
Glycine_max	Arachis_hypogaea	Arachis_duranensis	2.9317339386817904	0.0016854450238572571	0.08839779005524863	5062.0	305.0	226.0	376.0	49.0	290.0	46.0	21.0	78.0	392.0	45.0	28.0	25.0	85.0	10.0
Glycine_max	Arachis_duranensis	Arachis_hypogaea	-99999.9	1.0	-0.12030075187969924	5062.0	226.0	305.0	376.0	49.0	290.0	78.0	28.0	46.0	392.0	25.0	21.0	45.0	85.0	10.0
Arachis_hypogaea	Glycine_max	Arachis_duranensis	-27.301772303974175	1.0	0.4745222929936306	5062.0	305.0	290.0	46.0	21.0	226.0	376.0	49.0	78.0	392.0	45.0	28.0	85.0	25.0	10.0
Glycine_max	Arachis_ipaensis	Arachis_duranensis	-99999.9	1.0	-0.004360465116279071	5261.0	20.0	27.0	696.0	14.0	390.0	5.0	1.0	2.0	455.0	4.0	4.0	3.0	153.0	3.0
Glycine_max	Arachis_duranensis	Arachis_ipaensis	1.126251061103747	0.13002968426945904	0.004304160688665711	5261.0	27.0	20.0	696.0	14.0	390.0	2.0	4.0	5.0	455.0	3.0	1.0	4.0	153.0	3.0
Arachis_ipaensis	Glycine_max	Arachis_duranensis	-259.4131610742307	1.0	0.5010830324909747	5261.0	20.0	390.0	5.0	1.0	27.0	696.0	14.0	2.0	455.0	4.0	4.0	153.0	3.0	3.0
Medicago_truncatula	Trifolium_pratense	Arachis_hypogaea	3.6861746517371845	0.00011385638264649334	0.711764705882353	4994.0	472.0	224.0	120.0	45.0	334.0	71.0	62.0	192.0	380.0	80.0	43.0	38.0	49.0	18.0
Medicago_truncatula	Arachis_hypogaea	Trifolium_pratense	-5.416419896430153	0.9999999695278903	0.6269430051813472	4994.0	224.0	472.0	120.0	45.0	334.0	192.0	43.0	71.0	380.0	38.0	62.0	80.0	49.0	18.0
Trifolium_pratense	Medicago_truncatula	Arachis_hypogaea	-2.193426239050226	0.9858617074204932	3.1304347826086953	4994.0	472.0	334.0	71.0	62.0	224.0	120.0	45.0	192.0	380.0	80.0	43.0	49.0	38.0	18.0
Medicago_truncatula	Trifolium_pratense	Arachis_ipaensis	-1.5078341381317302	0.934201481277158	1.4814814814814814	4947.0	515.0	256.0	84.0	48.0	289.0	110.0	66.0	190.0	369.0	89.0	51.0	45.0	34.0	17.0
Medicago_truncatula	Arachis_ipaensis	Trifolium_pratense	-6.14732379392167	0.9999999996044358	0.43010752688172044	4947.0	256.0	515.0	84.0	48.0	289.0	190.0	51.0	110.0	369.0	45.0	66.0	89.0	34.0	17.0
Trifolium_pratense	Medicago_truncatula	Arachis_ipaensis	1.9978802330245422	0.0228647539766762	0.803030303030303	4947.0	515.0	289.0	110.0	66.0	256.0	84.0	48.0	190.0	369.0	89.0	51.0	34.0	45.0	17.0
Medicago_truncatula	Trifolium_pratense	Arachis_duranensis	-1.2933066997067901	0.9020474296215506	1.3387096774193548	4953.0	509.0	255.0	85.0	48.0	293.0	106.0	66.0	189.0	370.0	89.0	51.0	45.0	35.0	16.0
Medicago_truncatula	Arachis_duranensis	Trifolium_pratense	-6.404947465214585	0.9999999999244393	0.44385026737967914	4953.0	255.0	509.0	85.0	48.0	293.0	189.0	51.0	106.0	370.0	45.0	66.0	89.0	35.0	16.0
Trifolium_pratense	Medicago_truncatula	Arachis_duranensis	1.6205288767410382	0.05255935157693992	0.832	4953.0	509.0	293.0	106.0	66.0	255.0	85.0	48.0	189.0	370.0	89.0	51.0	35.0	45.0	16.0
Medicago_truncatula	Arachis_hypogaea	Arachis_ipaensis	-99999.9	1.0	-0.11111111111111112	4979.0	237.0	226.0	365.0	46.0	439.0	85.0	43.0	57.0	401.0	29.0	35.0	38.0	127.0	9.0
Medicago_truncatula	Arachis_ipaensis	Arachis_hypogaea	2.4079333787781	0.00802154918259268	0.08333333333333334	4979.0	226.0	237.0	365.0	46.0	439.0	57.0	35.0	85.0	401.0	38.0	43.0	29.0	127.0	9.0
Arachis_hypogaea	Medicago_truncatula	Arachis_ipaensis	-24.07933378778102	1.0	0.5238095238095238	4979.0	237.0	439.0	85.0	43.0	226.0	365.0	46.0	57.0	401.0	29.0	35.0	127.0	38.0	9.0
Medicago_truncatula	Arachis_hypogaea	Arachis_duranensis	-99999.9	1.0	-0.11304347826086956	4968.0	248.0	242.0	343.0	52.0	435.0	87.0	45.0	61.0	395.0	31.0	38.0	39.0	119.0	13.0
Medicago_truncatula	Arachis_duranensis	Arachis_hypogaea	2.195225441554894	0.014073666175694832	0.0844155844155844	4968.0	242.0	248.0	343.0	52.0	435.0	61.0	38.0	87.0	395.0	39.0	45.0	31.0	119.0	13.0
Arachis_hypogaea	Medicago_truncatula	Arachis_duranensis	-21.6145274245405	1.0	0.5241635687732342	4968.0	248.0	435.0	87.0	45.0	242.0	343.0	52.0	61.0	395.0	31.0	38.0	119.0	39.0	13.0
Medicago_truncatula	Arachis_ipaensis	Arachis_duranensis	0.7033131830114611	0.24093022934244523	0.0032894736842105266	5183.0	22.0	27.0	609.0	12.0	527.0	3.0	1.0	5.0	516.0	3.0	2.0	2.0	196.0	8.0
Medicago_truncatula	Arachis_duranensis	Arachis_ipaensis	-99999.9	1.0	-0.0033222591362126247	5183.0	27.0	22.0	609.0	12.0	527.0	5.0	2.0	3.0	516.0	2.0	1.0	3.0	196.0	8.0
Arachis_ipaensis	Medicago_truncatula	Arachis_duranensis	-212.4005812694622	1.0	0.4991735537190083	5183.0	22.0	527.0	3.0	1.0	27.0	609.0	12.0	5.0	516.0	3.0	2.0	196.0	2.0	8.0
Trifolium_pratense	Arachis_hypogaea	Arachis_ipaensis	3.5582197415271546	0.00018672853771817266	0.1191135734072022	5054.0	277.0	191.0	373.0	41.0	370.0	55.0	32.0	98.0	409.0	43.0	30.0	26.0	114.0	12.0
Trifolium_pratense	Arachis_ipaensis	Arachis_hypogaea	-99999.9	1.0	-0.1853448275862069	5054.0	191.0	277.0	373.0	41.0	370.0	98.0	30.0	55.0	409.0	26.0	32.0	43.0	114.0	12.0
Arachis_hypogaea	Trifolium_pratense	Arachis_ipaensis	-22.75605648651088	1.0	0.463743676222597	5054.0	277.0	370.0	55.0	32.0	191.0	373.0	41.0	98.0	409.0	43.0	30.0	114.0	26.0	12.0
Trifolium_pratense	Arachis_hypogaea	Arachis_duranensis	3.0199317121357145	0.0012642276865358903	0.11490683229813664	5043.0	288.0	212.0	346.0	47.0	366.0	61.0	30.0	98.0	405.0	47.0	32.0	27.0	109.0	14.0
Trifolium_pratense	Arachis_duranensis	Arachis_hypogaea	-99999.9	1.0	-0.17535545023696683	5043.0	212.0	288.0	346.0	47.0	366.0	98.0	32.0	61.0	405.0	27.0	30.0	47.0	109.0	14.0
Arachis_hypogaea	Trifolium_pratense	Arachis_duranensis	-20.241704448909665	1.0	0.4652908067542214	5043.0	288.0	366.0	61.0	30.0	212.0	346.0	47.0	98.0	405.0	47.0	32.0	109.0	27.0	14.0
Trifolium_pratense	Arachis_ipaensis	Arachis_duranensis	-99999.9	1.0	-0.007849293563579277	5225.0	20.0	30.0	648.0	13.0	492.0	6.0	0.0	1.0	484.0	5.0	3.0	3.0	191.0	4.0
Trifolium_pratense	Arachis_duranensis	Arachis_ipaensis	1.8734955300731082	0.030499931404779357	0.007668711656441719	5225.0	30.0	20.0	648.0	13.0	492.0	1.0	3.0	6.0	484.0	3.0	0.0	5.0	191.0	4.0
Arachis_ipaensis	Trifolium_pratense	Arachis_duranensis	-240.5568260613848	1.0	0.5019394879751746	5225.0	20.0	492.0	6.0	0.0	30.0	648.0	13.0	1.0	484.0	5.0	3.0	191.0	3.0	4.0
Arachis_hypogaea	Arachis_ipaensis	Arachis_duranensis	3.8544411241779835	5.801859608589588e-05	0.05464480874316939	5405.0	23.0	8.0	349.0	8.0	316.0	3.0	0.0	23.0	860.0	16.0	3.0	0.0	119.0	1.0
Arachis_hypogaea	Arachis_duranensis	Arachis_ipaensis	-99999.9	1.0	-0.06535947712418301	5405.0	8.0	23.0	349.0	8.0	316.0	23.0	3.0	3.0	860.0	0.0	0.0	16.0	119.0	1.0
Arachis_ipaensis	Arachis_hypogaea	Arachis_duranensis	-62.827390324101216	1.0	0.48511904761904767	5405.0	23.0	316.0	3.0	0.0	8.0	349.0	8.0	23.0	860.0	16.0	3.0	119.0	0.0	1.0
Glycine_max	Medicago_truncatula	Arachis_hypogaea	0.7093781188053647	0.23904486200054187	0.4347826086956522	4762.0	527.0	461.0	123.0	86.0	221.0	110.0	31.0	120.0	316.0	76.0	38.0	60.0	22.0	13.0
Glycine_max	Arachis_hypogaea	Medicago_truncatula	-99999.9	1.0	1.4285714285714286	4762.0	461.0	527.0	123.0	86.0	221.0	120.0	38.0	110.0	316.0	60.0	31.0	76.0	22.0	13.0
Medicago_truncatula	Glycine_max	Arachis_hypogaea	-0.21281343564160982	0.5842637241600646	0.1875	4762.0	527.0	221.0	110.0	31.0	461.0	123.0	86.0	120.0	316.0	76.0	38.0	22.0	60.0	13.0
Glycine_max	Medicago_truncatula	Arachis_ipaensis	1.3650960686855007	0.08611148955977255	0.3272727272727273	4837.0	445.0	463.0	135.0	70.0	233.0	98.0	30.0	116.0	331.0	63.0	29.0	60.0	30.0	14.0
Glycine_max	Arachis_ipaensis	Medicago_truncatula	-99999.9	1.0	-17.999999999999982	4837.0	463.0	445.0	135.0	70.0	233.0	116.0	29.0	98.0	331.0	60.0	30.0	63.0	30.0	14.0
Medicago_truncatula	Glycine_max	Arachis_ipaensis	-1.4409347391680274	0.9251983942172413	0.33928571428571425	4837.0	445.0	233.0	98.0	30.0	463.0	135.0	70.0	116.0	331.0	63.0	29.0	30.0	60.0	14.0
Glycine_max	Medicago_truncatula	Arachis_duranensis	1.3626778675883089	0.08649208920419049	0.391304347826087	4536.0	450.0	410.0	122.0	75.0	215.0	94.0	28.0	112.0	309.0	61.0	27.0	54.0	26.0	12.0
Glycine_max	Arachis_duranensis	Medicago_truncatula	-99999.9	1.0	2.25	4536.0	410.0	450.0	122.0	75.0	215.0	112.0	27.0	94.0	309.0	54.0	28.0	61.0	26.0	12.0
Medicago_truncatula	Glycine_max	Arachis_duranensis	-0.7570432597712822	0.775488094345735	0.2631578947368421	4536.0	450.0	215.0	94.0	28.0	410.0	122.0	75.0	112.0	309.0	61.0	27.0	26.0	54.0	12.0
Glycine_max	Medicago_truncatula	Trifolium_pratense	1.8195559026885617	0.03441327536989125	0.6981132075471698	2364.0	285.0	198.0	52.0	37.0	106.0	36.0	17.0	73.0	172.0	39.0	18.0	20.0	13.0	2.0
Glycine_max	Trifolium_pratense	Medicago_truncatula	-2.3881671222787366	0.9915336893801361	0.6379310344827586	2364.0	198.0	285.0	52.0	37.0	106.0	73.0	18.0	36.0	172.0	20.0	17.0	39.0	13.0	2.0
Medicago_truncatula	Glycine_max	Trifolium_pratense	-1.0327209177421564	0.849132716986984	4.2	2364.0	285.0	106.0	36.0	17.0	198.0	52.0	37.0	73.0	172.0	39.0	18.0	13.0	20.0	2.0
Glycine_max	Arachis_hypogaea	Arachis_ipaensis	-99999.9	1.0	-0.008130081300813007	5094.0	198.0	277.0	425.0	46.0	313.0	53.0	24.0	50.0	417.0	32.0	29.0	30.0	89.0	3.0
Glycine_max	Arachis_ipaensis	Arachis_hypogaea	0.29656548328252236	0.3833992010293754	0.007936507936507936	5094.0	277.0	198.0	425.0	46.0	313.0	50.0	29.0	53.0	417.0	30.0	24.0	32.0	89.0	3.0
Arachis_hypogaea	Glycine_max	Arachis_ipaensis	-36.77411992703275	1.0	0.5020080321285141	5094.0	198.0	313.0	53.0	24.0	277.0	425.0	46.0	50.0	417.0	32.0	29.0	89.0	30.0	3.0
Glycine_max	Arachis_hypogaea	Arachis_duranensis	-99999.9	1.0	-0.01744186046511628	4723.0	203.0	238.0	397.0	49.0	290.0	47.0	19.0	41.0	382.0	26.0	24.0	28.0	81.0	4.0
Glycine_max	Arachis_duranensis	Arachis_hypogaea	0.643857117534356	0.2598339847585036	0.016574585635359115	4723.0	238.0	203.0	397.0	49.0	290.0	41.0	24.0	47.0	382.0	28.0	19.0	26.0	81.0	4.0
Arachis_hypogaea	Glycine_max	Arachis_duranensis	-37.55833185617074	1.0	0.5042492917847026	4723.0	203.0	290.0	47.0	19.0	238.0	397.0	49.0	41.0	382.0	26.0	24.0	81.0	28.0	4.0
Glycine_max	Arachis_hypogaea	Trifolium_pratense	0.43413722533095356	0.33209443099118063	0.6363636363636364	2320.0	260.0	242.0	56.0	60.0	116.0	52.0	20.0	59.0	148.0	33.0	20.0	27.0	11.0	8.0
Glycine_max	Trifolium_pratense	Arachis_hypogaea	-0.32560291899821436	0.6276375297413801	0.7000000000000001	2320.0	242.0	260.0	56.0	60.0	116.0	59.0	20.0	52.0	148.0	27.0	20.0	33.0	11.0	8.0
Arachis_hypogaea	Glycine_max	Trifolium_pratense	-0.1860588108561227	0.573800665108507	-3.0	2320.0	260.0	116.0	52.0	20.0	242.0	56.0	60.0	59.0	148.0	33.0	20.0	11.0	27.0	8.0
Glycine_max	Arachis_ipaensis	Arachis_duranensis	0.8102641985217267	0.20889411592538132	0.003508771929824561	4940.0	64.0	26.0	570.0	16.0	350.0	2.0	2.0	4.0	454.0	7.0	3.0	5.0	119.0	2.0
Glycine_max	Arachis_duranensis	Arachis_ipaensis	-99999.9	1.0	-0.0035460992907801418	4940.0	26.0	64.0	570.0	16.0	350.0	4.0	3.0	2.0	454.0	5.0	2.0	7.0	119.0	2.0
Arachis_ipaensis	Glycine_max	Arachis_duranensis	-229.30476818165144	1.0	0.4991181657848325	4940.0	64.0	350.0	2.0	2.0	26.0	570.0	16.0	4.0	454.0	7.0	3.0	119.0	5.0	2.0
Glycine_max	Arachis_ipaensis	Trifolium_pratense	0.43413722533095356	0.33209443099118063	0.6363636363636364	2320.0	260.0	242.0	56.0	60.0	116.0	52.0	20.0	59.0	148.0	33.0	20.0	27.0	11.0	8.0
Glycine_max	Trifolium_pratense	Arachis_ipaensis	-0.32560291899821436	0.6276375297413801	0.7000000000000001	2320.0	242.0	260.0	56.0	60.0	116.0	59.0	20.0	52.0	148.0	27.0	20.0	33.0	11.0	8.0
Arachis_ipaensis	Glycine_max	Trifolium_pratense	-0.1860588108561227	0.573800665108507	-3.0	2320.0	260.0	116.0	52.0	20.0	242.0	56.0	60.0	59.0	148.0	33.0	20.0	11.0	27.0	8.0
Glycine_max	Arachis_duranensis	Trifolium_pratense	0.2184329264397914	0.4135459443844375	0.7777777777777778	2320.0	263.0	242.0	53.0	60.0	117.0	51.0	20.0	58.0	147.0	33.0	20.0	29.0	13.0	6.0
